MsgID.GLOBAL_POSITION,0.0000000,-122.3974533,37.7927676,28.2570000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-4.9900000
MsgID.LOCAL_POSITION,271.0880000,31.9046726,-0.0040422,-28.2724342
MsgID.LOCAL_VELOCITY,271.0880000,-0.0107895,0.0020340,-4.9976025
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974520,37.7927669,29.4980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-4.9400000
MsgID.LOCAL_POSITION,271.3390000,31.8345871,0.1081227,-29.4980030
MsgID.LOCAL_VELOCITY,271.3390000,-0.0018268,0.0098032,-4.9492950
MsgID.GLOBAL_POSITION,0.0000000,-122.3974533,37.7927671,30.7450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-4.9600000
MsgID.LOCAL_POSITION,271.5890000,31.8573723,-0.0079549,-30.7605419
MsgID.LOCAL_VELOCITY,271.5890000,0.0183982,0.0025696,-4.9609628
MsgID.GLOBAL_POSITION,0.0000000,-122.3974549,37.7927683,31.9790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-4.9800000
MsgID.LOCAL_POSITION,271.8390000,31.9874477,-0.1417083,-31.9794922
MsgID.LOCAL_VELOCITY,271.8390000,0.0215375,0.0072539,-4.9821005
MsgID.GLOBAL_POSITION,0.0000000,-122.3974541,37.7927682,33.2550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-4.8900000
MsgID.LOCAL_POSITION,272.0890000,31.9769611,-0.0753508,-33.2657700
MsgID.LOCAL_VELOCITY,272.0890000,0.0083995,0.0221123,-4.8915944
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974539,37.7927679,34.1670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-2.4800000
MsgID.LOCAL_POSITION,272.3390000,31.9433842,-0.0592237,-34.1676559
MsgID.LOCAL_VELOCITY,272.3390000,0.0073713,0.0216043,-2.4842386
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7927669,34.4680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,0.0800000
MsgID.LOCAL_POSITION,272.5890000,31.8283138,0.1721713,-34.4683800
MsgID.LOCAL_VELOCITY,272.5890000,0.0069143,0.0202650,0.1022984
MsgID.GLOBAL_POSITION,0.0000000,-122.3974519,37.7927681,34.2380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,1.4500000
MsgID.LOCAL_POSITION,272.8390000,31.9669685,0.1219977,-34.2386780
MsgID.LOCAL_VELOCITY,272.8390000,0.0112023,0.0125569,1.4575902
MsgID.GLOBAL_POSITION,0.0000000,-122.3974525,37.7927689,33.8140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,1.7800000
MsgID.LOCAL_POSITION,273.0890000,32.0476227,0.0645578,-33.8100891
MsgID.LOCAL_VELOCITY,273.0890000,0.0073470,0.0021548,1.7874646
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974525,37.7927685,33.4920000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.3700000
MsgID.LOCAL_POSITION,273.3400000,32.0135078,0.0642305,-33.4925423
MsgID.LOCAL_VELOCITY,273.3400000,-0.0154340,-0.0036765,0.3715785
MsgID.GLOBAL_POSITION,0.0000000,-122.3974530,37.7927685,33.5700000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.6600000
MsgID.LOCAL_POSITION,273.5900000,32.0079422,0.0217852,-33.5723534
MsgID.LOCAL_VELOCITY,273.5900000,-0.0181981,-0.0038102,-0.6615499
MsgID.GLOBAL_POSITION,0.0000000,-122.3974521,37.7927681,33.6510000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0900000
MsgID.LOCAL_POSITION,273.8400000,31.9687042,0.1064118,-33.6515083
MsgID.LOCAL_VELOCITY,273.8400000,-0.0130589,0.0016510,-0.0959099
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7927690,33.6120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,274.0900000,32.0689278,0.1952687,-33.6125336
MsgID.LOCAL_VELOCITY,274.0900000,-0.0051287,-0.0040084,0.0519663
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974528,37.7927694,33.5880000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,-0.0700000
MsgID.LOCAL_POSITION,274.3400000,32.1097984,0.0385855,-33.5880280
MsgID.LOCAL_VELOCITY,274.3400000,-0.0107061,-0.0106068,-0.0793337
MsgID.GLOBAL_POSITION,0.0000000,-122.3974527,37.7927682,33.5950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.1600000
MsgID.LOCAL_POSITION,274.5900000,31.9753723,0.0517842,-33.5961266
MsgID.LOCAL_VELOCITY,274.5900000,-0.0170816,-0.0033479,-0.1651568
MsgID.GLOBAL_POSITION,0.0000000,-122.3974526,37.7927686,33.6180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0900000
MsgID.LOCAL_POSITION,274.8400000,32.0149384,0.0589242,-33.6182137
MsgID.LOCAL_VELOCITY,274.8400000,-0.0062624,0.0005558,-0.0935310
MsgID.GLOBAL_POSITION,0.0000000,-122.3974531,37.7927697,33.6160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,275.0900000,32.1459389,0.0143117,-33.6166191
MsgID.LOCAL_VELOCITY,275.0900000,-0.0042808,-0.0010015,-0.0024306
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974543,37.7927698,33.6310000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,275.3400000,32.1554375,-0.0925516,-33.6311188
MsgID.LOCAL_VELOCITY,275.3400000,-0.0187994,0.0050770,-0.0345849
MsgID.GLOBAL_POSITION,0.0000000,-122.3974525,37.7927676,33.6390000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0100000,0.1500000
MsgID.LOCAL_POSITION,275.5900000,31.9082794,0.0662158,-33.6396179
MsgID.LOCAL_VELOCITY,275.5900000,-0.0262020,0.0141494,0.1568128
MsgID.GLOBAL_POSITION,0.0000000,-122.3974529,37.7927676,33.6250000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,275.8410000,31.9047565,0.0277612,-33.6251297
MsgID.LOCAL_VELOCITY,275.8410000,-0.0139531,0.0087225,0.1542548
MsgID.GLOBAL_POSITION,0.0000000,-122.3974536,37.7927694,33.6320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0800000
MsgID.LOCAL_POSITION,276.0910000,32.1080666,-0.0291030,-33.6328201
MsgID.LOCAL_VELOCITY,276.0910000,0.0021582,0.0072912,0.0887659
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974542,37.7927686,33.6230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.1200000
MsgID.LOCAL_POSITION,276.3410000,32.0201263,-0.0838185,-33.6239777
MsgID.LOCAL_VELOCITY,276.3410000,-0.0083905,0.0101948,0.1201015
MsgID.GLOBAL_POSITION,0.0000000,-122.3974528,37.7927682,33.6150000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,0.1000000
MsgID.LOCAL_POSITION,276.5910000,31.9732246,0.0423106,-33.6156235
MsgID.LOCAL_VELOCITY,276.5910000,-0.0135788,0.0165548,0.1034926
MsgID.GLOBAL_POSITION,0.0000000,-122.3974531,37.7927678,33.6080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,276.8410000,31.9289322,0.0159995,-33.6087112
MsgID.LOCAL_VELOCITY,276.8410000,-0.0030541,0.0099398,0.0453164
MsgID.GLOBAL_POSITION,0.0000000,-122.3974530,37.7927676,33.6060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,277.0910000,31.9058151,0.0191516,-33.6069031
MsgID.LOCAL_VELOCITY,277.0910000,0.0038571,0.0064709,-0.0370852
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7927676,33.6040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,277.3410000,31.9141121,0.2074797,-33.6042099
MsgID.LOCAL_VELOCITY,277.3410000,0.0063938,0.0039509,-0.0108610
MsgID.GLOBAL_POSITION,0.0000000,-122.3974525,37.7927685,33.5930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,277.5910000,32.0057411,0.0680520,-33.5931396
MsgID.LOCAL_VELOCITY,277.5910000,0.0053580,-0.0084724,-0.0647498
MsgID.GLOBAL_POSITION,0.0000000,-122.3974512,37.7927696,33.6080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1600000
MsgID.LOCAL_POSITION,277.8410000,32.1317520,0.1866350,-33.6085396
MsgID.LOCAL_VELOCITY,277.8410000,-0.0007207,-0.0062183,-0.1674086
MsgID.GLOBAL_POSITION,0.0000000,-122.3974514,37.7927696,33.6200000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0100000,0.0400000
MsgID.LOCAL_POSITION,278.0960000,32.1288414,0.1680013,-33.6209335
MsgID.LOCAL_VELOCITY,278.0960000,-0.0124868,-0.0115823,0.0490669
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974523,37.7927685,33.6030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0100000,-0.0200000
MsgID.LOCAL_POSITION,278.3460000,32.0122566,0.0874139,-33.6038055
MsgID.LOCAL_VELOCITY,278.3460000,-0.0229236,-0.0141766,-0.0208036
MsgID.GLOBAL_POSITION,0.0000000,-122.3974524,37.7927668,33.6160000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,278.5970000,31.8245335,0.0780687,-33.6162643
MsgID.LOCAL_VELOCITY,278.5970000,-0.0160970,-0.0068826,-0.0402390
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7927676,33.6180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,278.8470000,31.9050446,0.1487355,-33.6182823
MsgID.LOCAL_VELOCITY,278.8470000,0.0038081,-0.0075468,-0.0019712
MsgID.GLOBAL_POSITION,0.0000000,-122.3974507,37.7927692,33.6120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.0200000
MsgID.LOCAL_POSITION,279.0970000,32.0857544,0.2251371,-33.6129456
MsgID.LOCAL_VELOCITY,279.0970000,0.0112788,-0.0126789,0.0283630
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974511,37.7927691,33.6100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,-0.0200000
MsgID.LOCAL_POSITION,279.3470000,32.0789452,0.1947493,-33.6101189
MsgID.LOCAL_VELOCITY,279.3470000,-0.0037607,-0.0205750,-0.0265142
MsgID.GLOBAL_POSITION,0.0000000,-122.3974537,37.7927676,33.6090000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,-0.0400000
MsgID.LOCAL_POSITION,279.5970000,31.9035091,-0.0360207,-33.6097183
MsgID.LOCAL_VELOCITY,279.5970000,-0.0110800,-0.0216283,-0.0455779
MsgID.GLOBAL_POSITION,0.0000000,-122.3974537,37.7927666,33.6150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,279.8470000,31.8030777,-0.0362030,-33.6158447
MsgID.LOCAL_VELOCITY,279.8470000,0.0023519,-0.0050123,-0.0048510
MsgID.GLOBAL_POSITION,0.0000000,-122.3974527,37.7927669,33.6080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,280.0970000,31.8341103,0.0517961,-33.6082077
MsgID.LOCAL_VELOCITY,280.0970000,0.0170949,0.0074011,0.0230583
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974531,37.7927683,33.6190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,280.3480000,31.9911575,0.0179376,-33.6191101
MsgID.LOCAL_VELOCITY,280.3480000,0.0212180,0.0046322,-0.0366450
MsgID.GLOBAL_POSITION,0.0000000,-122.3974532,37.7927683,33.6380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.1300000
MsgID.LOCAL_POSITION,280.5980000,31.9853840,0.0051401,-33.6384811
MsgID.LOCAL_VELOCITY,280.5980000,0.0126593,0.0038918,0.1359162
MsgID.GLOBAL_POSITION,0.0000000,-122.3974526,37.7927682,33.6310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1300000
MsgID.LOCAL_POSITION,280.8480000,31.9778824,0.0580189,-33.6313744
MsgID.LOCAL_VELOCITY,280.8480000,0.0034121,0.0055859,0.1364689
MsgID.GLOBAL_POSITION,0.0000000,-122.3974524,37.7927681,33.6270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1600000
MsgID.LOCAL_POSITION,281.0980000,31.9644585,0.0745558,-33.6276817
MsgID.LOCAL_VELOCITY,281.0980000,0.0009815,0.0078070,0.1686987
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7927680,33.6310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1200000
MsgID.LOCAL_POSITION,281.3520000,31.9580040,0.2112113,-33.6318436
MsgID.LOCAL_VELOCITY,281.3520000,0.0023092,0.0035980,0.1239444
MsgID.GLOBAL_POSITION,0.0000000,-122.3974523,37.7927694,33.6320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.2000000
MsgID.LOCAL_POSITION,281.6020000,32.1067429,0.0873462,-33.6321449
MsgID.LOCAL_VELOCITY,281.6020000,0.0049086,-0.0067141,0.2034948
MsgID.GLOBAL_POSITION,0.0000000,-122.3974526,37.7927685,33.6150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,281.8530000,32.0078430,0.0564194,-33.6154633
MsgID.LOCAL_VELOCITY,281.8530000,-0.0075293,-0.0077930,0.1581209
MsgID.GLOBAL_POSITION,0.0000000,-122.3974529,37.7927683,33.6130000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,282.1040000,31.9881229,0.0300277,-33.6135330
MsgID.LOCAL_VELOCITY,282.1040000,-0.0114040,-0.0039636,0.0509198
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974544,37.7927690,33.6150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,282.3540000,32.0592155,-0.0975262,-33.6155052
MsgID.LOCAL_VELOCITY,282.3540000,-0.0039975,-0.0003084,-0.0430139
MsgID.GLOBAL_POSITION,0.0000000,-122.3974528,37.7927675,33.6100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.0100000
MsgID.LOCAL_POSITION,282.6040000,31.8936176,0.0441221,-33.6101151
MsgID.LOCAL_VELOCITY,282.6040000,-0.0094900,0.0113883,0.0101692
MsgID.GLOBAL_POSITION,0.0000000,-122.3974515,37.7927669,33.5900000
